Catalog Number,Drug Name,% inhibition,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
441074,quinidine,27.72454329,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,9.413127125850341,9.413127125850341,0.7553975340136048,-4.4495639910451,0.8776016184783941,63.916666666666664,324.4239999999996,300.232,324.1837780080007,126,0,1.7916666666666667,2.7916666666666665,3.6666666666666665,2.942945380861067,2.333505302166257,1755.594917430569,37.54952357383516,35.71092377192764,11.710923771927643,21.28446959358909,18.388654714909553,6.4804064244456905,4.615147750704714,4.615147750704714,3.2708947893645384,3.2708947893645384,2.187763799719591,2.187763799719591,-1.9099999999999997,3768152280.4334393,4.077207469279656,6.187607918654215,2.5024063339993896,176.11938846535955,9.84567114490726,5.749511833283905,0.0,1.4311996572326342,0.0,0.0,9.883888251797686,0.0,0.0,6.531038962001867,6.052071746035566,60.76375118005104,39.15221569581758,35.08377387749148,41.37311793682233,10.902924932081056,1.4311996572326342,9.883888251797686,11.787915370726157,24.84376029795839,20.03167182751448,48.48913224120237,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,42.47346039600165,0.0,11.787915370726157,55.91676611322085,42.925680749505375,0.0,10.902924932081056,0.0,45.59,126.70482623361681,2.7415171123404405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.829649665854468,30.21712933680725,206.61099735469062,0.0,2.8378867977210778,3.3176654095280087,-2.5033574993996175,-9.77843138251373,-11.256080456216345,-14.108871377898934,-10.127330398236305,-3.409145114341481,0.45,24,1,4,0,3,3,1,1,2,4,1,4,6,0,3,3,5,3.1732000000000014,95.02680000000007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21704,vidarabine,2.107626241,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,8.665559334845048,8.665559334845048,0.09431011178576121,-3.728551941609978,0.49051986767922323,56.73684210526316,267.2449999999998,254.14099999999996,267.09675389600034,102,0,1.5789473684210527,2.526315789473684,3.3157894736842106,3.120919671056086,2.4418689621845147,1057.7704253196748,24.491199352633217,21.869061139355242,8.869061139355242,14.603319917329175,10.875860766050954,4.756688703659448,3.363289931836084,3.363289931836084,2.3102422719610005,2.3102422719610005,1.4744619971883457,1.4744619971883457,-1.8100000000000003,6094928.290436549,4.348381314116123,4.3842388535215,1.7476128588760207,125.4869006442827,25.78300450284796,32.801643624772886,20.492676965195706,4.293598971697903,0.0,0.0,4.567099647791355,14.951935562841623,0.0,0.0,0.0,0.0,0.0,21.086908293903832,33.85304013313984,16.981740716219015,4.293598971697903,19.51903521063298,0.0,24.44400689078652,12.278702218642561,12.606743427932454,0.0,0.0,5.719716975726273,5.817862777835028,0.0,0.0,63.938098079418765,4.736862953800049,0.0,17.170021259298313,12.606743427932454,2.8236841566564013,11.16387793838399,0.0,139.54000000000002,60.59147627785427,0.0,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,30.278360136163258,22.820214531516115,106.08674453425895,0.0,10.722883079923122,11.986749217810274,-1.3533202266341693,-0.6462446591290838,0.0,-16.54868655255312,-3.6647920603426565,0.0,0.5,19,5,9,0,1,1,0,2,2,9,4,9,6,0,1,1,3,-1.9800000000000006,62.744800000000026,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,chlorpheniramine,2.825912149,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,9.14427484882842,9.14427484882842,0.7877737360376249,-4.243765825774757,0.8240069237957237,31.57894736842105,274.7949999999996,255.64299999999994,274.12367628800047,100,0,1.368421052631579,2.1578947368421053,2.8947368421052633,2.7410051161142763,3.2769228039131235,1226.3464151119624,30.13531001146206,28.27239166400914,10.028320610027597,16.789358009941758,14.30701622525451,5.184980698263736,3.0834094275045296,3.4613739005137574,1.8410081126272546,2.0299903491318685,1.1227583049073637,1.2172494231596704,-1.3800000000000001,30183290.497422542,3.4389856255834608,6.68985926125854,4.049073463055102,146.29039527876398,4.899909730850477,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,0.0,29.7281960132224,56.554564708559994,37.86175832264006,10.96606844936176,26.044412567234176,11.600939890232516,0.0,9.883888251797686,0.0,12.266882586692457,20.448513484880436,64.7498389647446,0.0,0.0,0.0,0.0,0.0,11.600939890232516,30.33240173667812,0.0,0.0,49.56867464047213,48.46982616445782,5.022633313741326,0.0,0.0,16.130000000000003,102.36514476716799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983978520947208,37.64535245746671,152.8369906768633,5.794600718954298,2.625731117549901,-0.7877737360376249,-2.698268140589568,-3.827391975308644,-7.904784729220905,-5.353250495156913,-11.991408992609397,0.0,0.3125,19,0,2,0,0,0,1,1,2,2,0,3,7,0,0,0,2,3.8186000000000027,80.70300000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
443878,tolterodine tartrate,17.79675956,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,10.896163548752835,10.896163548752835,1.2868653867143218,-5.305102631330316,0.3530478907068304,35.26470588235294,475.58199999999954,438.28600000000023,475.2570025240009,188,0,1.0294117647058822,1.6764705882352942,2.176470588235294,3.2196071066670866,1.339317959984853e-06,2199.1961462816994,57.19578794377712,53.304951628747,16.304951628747,31.300289327165633,26.140930862192775,8.09968940987346,5.3317145838262405,5.3317145838262405,3.095031353917621,3.095031353917621,1.7166176751902327,1.7166176751902327,-2.94,28635721297805.902,6.058924131263412,13.690904629990577,8.776256797337876,253.07482450875887,25.54404095553606,5.749511833283905,12.160036053899976,2.8623993144652684,4.293598971697903,11.938610575903697,4.899909730850477,9.589074368143644,0.0,0.0,47.86038244534006,58.735115371484,53.64988234950425,13.7075855617022,78.99738912112677,11.938610575903697,7.155998286163171,4.899909730850477,0.0,70.72216416377012,6.496859684315945,65.02970413639734,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,77.36884090890338,9.589074368143644,6.851892117295679,100.2290793284131,48.33934966130636,0.0,2.8623993144652684,0.0,138.53,164.8367601245215,13.701350036654302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.54404095553606,46.90799641509956,296.95995205167424,0.0,20.266114536092218,17.785973639455783,-5.409007595322079,-10.303302311665412,-22.655057277795827,-12.11709750566894,-27.694242203436847,0.0,0.46153846153846156,34,5,8,0,0,0,2,0,2,8,5,8,18,0,0,0,2,3.2188200000000005,130.0090000000001,2,2,0,0,0,0,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,ciclopirox,52.26589286,Cc1cc(C2CCCCC2)n(O)c(=O)c1,12.504639353426553,12.504639353426553,0.46268046107331884,-4.086631708238852,0.7185665096760774,54.0,207.2730000000001,190.13699999999994,207.125928784,82,0,1.6666666666666667,2.466666666666667,3.1333333333333333,2.6044820597488716,3.273247070561346,976.254983307594,25.671208396324303,24.263710176427686,7.263710176427685,13.924756148408914,12.242160217030808,3.8339119265669455,2.5731369468685075,2.5731369468685075,1.5996849178304984,1.5996849178304984,0.9921218723092432,0.9921218723092432,-1.25,1888509.9415239068,2.2173569347138695,4.0883655102337055,2.05910996593589,113.29074934698357,5.209533821043797,0.0,0.0,0.0,5.559266895052007,1.4311996572326342,4.794537184071822,0.0,4.7304076419062255,0.0,19.118774703988137,31.20361211931473,31.12699617940945,8.435445107188901,28.572870376999948,0.0,0.0,4.7304076419062255,0.0,44.61047430930565,0.0,33.696020980995876,0.0,0.0,5.559266895052007,0.0,0.0,0.0,9.939941462950022,0.0,6.851892117295679,70.94809857727896,16.87937459939841,1.4311996572326342,0.0,0.0,42.230000000000004,78.24236574813591,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.209533821043797,23.363336555956153,133.58799468012515,0.0,12.504639353426553,3.9373733938019653,-4.915127551020408,-4.06587962962963,-2.9800524245191897,-20.069234575774757,-3.4163799130763435,0.0,0.5833333333333334,15,1,3,1,0,1,0,1,1,3,1,3,3,1,0,1,2,2.4417199999999992,58.44950000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4932,propafenone,6.963319111,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,13.858648120321496,13.858648120321496,1.0409718766579308,-4.544030223477429,0.4865357366381187,32.92,341.45099999999957,314.23500000000007,341.19909372400076,134,0,1.4,2.2,3.0,3.016489958991855,2.9399701335162787,1724.7059924795894,41.49711733102786,39.171958466891546,12.171958466891546,22.911348685635428,19.619172062391506,6.263710176427685,3.7769067775526945,3.7769067775526945,2.1962273739552383,2.1962273739552383,1.25859898012957,1.25859898012957,-2.1699999999999995,12858340890.17387,4.210882891899255,10.644512318042269,6.6866031377900255,187.47107001538163,15.155484498195637,19.80035718147838,5.783244946364939,1.4311996572326342,0.0,0.0,4.794537184071822,0.0,0.0,0.0,49.14882307093875,36.89099839399829,30.689645815858178,22.012554165739633,50.32101431156282,5.783244946364939,1.4311996572326342,5.309813353288375,0.0,32.05068484823381,19.55270461154818,65.50867135236365,0.0,5.749511833283905,10.046676307088424,0.0,5.749511833283905,0.0,37.95597543320295,6.372924901329379,0.0,69.7881459916758,54.38176836896965,1.4118420783282006,0.0,0.0,58.559999999999995,133.95463094508287,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,41.8488685936164,219.6983986849478,0.0,13.858648120321496,2.6496352419108997,-3.209265454949389,-4.194081807800919,-11.973490359833082,-16.880830203771342,-17.28234755415881,0.0,0.38095238095238093,25,2,4,0,0,0,2,0,2,4,2,4,13,0,0,0,2,3.2414000000000023,100.19800000000004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,clotrimazole,-4.79060936,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,8.8213458994709,8.8213458994709,0.401696900982615,-3.1439814814814806,0.45454498474207145,20.92,344.8449999999997,327.709,344.1080262240005,122,0,0.8,1.36,1.92,3.203928828092689,2.622933132235983,1578.2861940916025,31.908812703358322,29.27239166400914,13.028320610027599,19.36350196472025,15.30701622525451,7.184980698263737,4.670212826379518,5.048177299388745,3.43026216894088,3.7137355236977996,2.4525878187142136,2.683827767955254,-2.8399999999999994,796493502.7350144,5.582129125874503,6.577182238233219,2.5530431664020705,175.79417247037622,4.567099647791355,6.909683808553566,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,90.15238308985536,17.169321691057284,22.931875227067845,28.235508612689742,23.302895454893736,11.600939890232516,0.0,9.551078168738563,0.0,5.538925252383345,0.0,124.9560118317142,0.0,0.0,0.0,0.0,0.0,11.600939890232516,9.551078168738563,5.538925252383345,0.0,39.99324992998474,103.24302404288188,5.022633313741326,0.0,0.0,17.82,130.49493708409753,0.0,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,4.983978520947208,34.90383534512626,144.01429245051932,6.531896136026427,3.5855125661375657,-0.8762471655328798,-6.0019904257999475,0.0,-13.901859725371631,-2.9904927248677238,0.0,0.0,0.045454545454545456,25,0,2,0,0,0,3,1,4,2,0,3,4,0,0,0,4,5.376700000000004,101.84300000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493570,riboflavin,10.56953203,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,12.983734587422356,12.983734587422356,0.32170918367347,-4.582996976568407,0.3284121594560428,31.25925925925926,376.3689999999998,356.2090000000002,376.1382843600005,144,0,1.3333333333333333,2.1481481481481484,2.8518518518518516,2.9710154845906227,2.8497016088673806,1810.0619646121056,36.6708439173948,32.73834412478301,12.73834412478301,21.12841059870731,16.31741280849681,6.737206051141401,4.829212241680143,4.829212241680143,3.1517413377665995,3.1517413377665995,2.0089806077225028,2.0089806077225028,-2.6599999999999997,2776470155.223766,6.174619759861666,7.158061106278338,3.470654420176668,180.7964718255645,25.002332412220202,18.240054080849966,12.930174571176588,5.724798628930537,5.559266895052007,5.689743398203474,9.771540454301075,9.778515705019029,4.983978520947208,0.0,0.0,36.91552463331194,8.224551337021321,36.42607336799674,42.40845318531037,11.033401435232523,5.724798628930537,19.51205995991502,0.0,38.44069799975726,6.558985242916288,44.0498250601197,0.0,11.518332492848387,11.24901029325548,0.0,0.0,0.0,70.47113067704068,6.496859684315945,13.703784234591359,31.688281325947287,21.67391178347023,1.4118420783282006,22.551733928080907,0.0,161.56,106.98917113295978,9.589074368143644,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,30.40318980632326,27.69801904981204,159.69008697716495,0.0,31.952405028216265,15.598684606827174,-10.277665329382954,-1.4350413884689674,-2.9228431776623514,-13.526286323496599,-15.662673726530883,0.0,0.4117647058823529,27,5,10,0,2,2,1,0,1,9,5,10,11,0,0,0,3,-1.7235599999999989,95.62089999999999,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,olanzapine,-16.71766694,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,8.6852024281935,8.6852024281935,0.23675028344671167,-3.88205777063912,0.8082561901210404,42.09090909090909,312.44199999999967,292.28200000000004,312.1408676400006,114,0,1.3636363636363635,2.227272727272727,3.0454545454545454,3.0866090729889537,2.2347565913300946,1475.6500538201685,32.49711733102786,30.697102672463696,11.513599253391423,18.66247891789542,15.841529863463613,6.71081284889138,4.098799962006193,5.09787072876897,2.713417496140287,3.5083641176711353,1.8185495002437824,2.546302615918992,-1.8499999999999999,307923207.730451,3.968725000637781,5.409294431379946,2.401272703146137,162.7941117351597,15.109632814989329,10.836701762445136,1.4118420783282006,0.0,0.0,0.0,0.0,4.992404732635668,0.0,11.336785877934735,12.08483741532659,31.95497514056781,44.57217149266731,29.275051046596097,27.456254645562378,33.54826018974699,0.0,9.799819461700954,4.992404732635668,6.851892117295679,38.2730789908344,40.65269222371477,0.0,0.0,5.309813353288375,16.37585452605499,0.0,11.336785877934735,48.598704885004246,0.0,6.851892117295679,36.48501125263248,35.20449827095214,1.4118420783282006,0.0,0.0,30.870000000000005,107.57923402121924,0.0,0.0,16.23669560878521,5.309813353288375,0.0,0.0,0.0,0.0,4.992404732635668,27.456254645562378,164.62063007820336,0.24661113210716312,2.4240352680328328,-0.3018514188082646,-2.33801927175191,-1.1984051398337112,-4.498890207540777,0.0,-22.287443773742027,0.0,0.35294117647058826,22,1,4,0,2,2,1,1,2,5,1,5,2,0,1,1,4,3.4392200000000033,94.04770000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12124,3-acetamidophenol,14.31144742,CC(=O)Nc1cccc(O)c1,11.478773620559334,11.478773620559334,0.21064814814814792,-3.1622602513227527,0.6360784721720715,21.636363636363637,151.16500000000008,142.093,151.063328528,58,0,2.0,2.909090909090909,3.6363636363636362,2.344804163835184,3.537690209837007,556.104133465458,15.825908934703556,14.263710176427685,5.263710176427685,9.034798488049647,6.960923771927643,2.605461885963821,1.594686906265383,1.594686906265383,0.8022141162622033,0.8022141162622033,0.4747014543086129,0.4747014543086129,-1.5100000000000002,13487.313550379979,2.000818851404338,3.0531381005525,2.292303972882069,77.45636677601387,10.418621544395588,5.749511833283905,1.4118420783282006,5.907179729351506,1.4311996572326342,0.0,4.794537184071822,0.0,0.0,0.0,6.042418707663295,12.08483741532659,22.693972768153195,5.483034224680881,20.910497346698772,11.594566004035068,1.4311996572326342,0.0,0.0,6.851892117295679,5.309813353288375,24.16967483065318,0.0,5.749511833283905,5.309813353288375,5.687386274683562,5.749511833283905,0.0,12.447187577691352,4.794537184071822,0.0,16.447202010487217,24.16967483065318,1.4118420783282006,0.0,0.0,49.33,48.365644785267826,4.794537184071822,0.0,5.309813353288375,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,12.438351628752375,64.77046438019651,0.0,11.478773620559334,3.7668624811035523,-0.8246527777777775,-2.4128212396069526,-3.1996995464852596,0.0,-3.1622602513227527,0.0,0.125,11,2,3,0,0,0,1,0,1,2,2,3,3,0,0,0,1,1.3505999999999998,42.41050000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39147,nadolol,40.24917517,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,8.528828735523135,8.528828735523135,1.3508773858933947,-4.746681928280956,0.641468123492022,56.68181818181818,309.4059999999995,282.19,309.19400834400074,124,0,1.6363636363636365,2.4545454545454546,3.1818181818181817,2.915853552488167,3.118610346009366,1402.1267457415865,39.36987900907357,37.58020675735541,10.58020675735541,21.407883811534354,18.639792788551162,5.467834321659616,3.8296377205346053,3.8296377205346053,2.0948267763673827,2.0948267763673827,1.2740285691309499,1.2740285691309499,-1.1400000000000001,2429908969.5373855,3.4464014721905873,6.959388449702855,4.678256471765859,169.7383148051843,25.37310088041006,19.80035718147838,0.0,4.293598971697903,0.0,0.0,0.0,0.0,0.0,0.0,12.08483741532659,32.161546551247326,50.90646457360839,23.126104503261733,53.00257639736498,0.0,4.293598971697903,5.309813353288375,0.0,57.0805054877791,13.055844927232233,29.254159106383874,0.0,5.749511833283905,10.046676307088424,0.0,5.749511833283905,0.0,56.45484780548508,12.745849802658759,0.0,63.21002612719616,18.127256122989884,1.4118420783282006,0.0,0.0,81.95,110.44983470796748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,41.96975079574122,221.41901138800557,0.0,0.0,10.528567506705219,-7.826085435764873,-1.814524400037793,-4.497457330728434,-20.56051258298465,-22.498999145195047,0.0,0.6470588235294118,22,4,5,1,0,1,1,0,1,5,4,5,8,0,0,0,2,0.6347999999999998,85.12110000000003,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71414,diflorasone diacetate,31.45745656,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,20.2346942312087,20.2346942312087,2.380320482901599,-6.588526694181909,0.5990209425922626,77.37142857142857,494.53099999999966,462.27500000000026,494.2116098040009,192,0,1.3428571428571427,2.142857142857143,2.8,3.231193002875292,2.777646853267211,2293.5270987649355,53.74012249707665,48.613666979265496,16.613666979265496,28.9797746937185,24.873330070560474,8.965081780096611,7.272115419783654,7.272115419783654,5.463573262452228,5.463573262452228,3.982441566735047,3.982441566735047,-2.4199999999999995,5237639862729.639,7.1144110924489565,8.046898990402122,3.2238446957366884,247.50448288999377,14.58253409870731,6.147727034711977,23.61204081901059,7.214444603597573,0.0,11.938610575903697,19.178148736287287,8.78083009534964,0.0,0.0,19.755855980626926,49.54187252878729,69.2198858921964,15.675327920141527,85.03502817162105,23.505100468633575,1.4311996572326342,0.0,28.51185399488279,76.87579098185786,6.558985242916288,23.729319768175966,0.0,0.0,0.0,8.78083009534964,0.0,0.0,60.10164925128104,28.651874643887382,28.51185399488279,95.87175053174327,23.729319768175966,0.0,0.0,0.0,106.97000000000001,159.18105045646652,25.349680001577223,13.575367279421462,0.0,0.0,0.0,0.0,0.0,0.0,14.58253409870731,32.95864644914769,321.0784159288192,0.0,54.810433894411666,3.9799458589233567,-28.130720225272142,-31.91250635184115,-7.739789708647288,-30.5005908880298,-31.25185517503051,0.0,0.6923076923076923,35,1,7,4,0,4,0,0,0,7,1,9,10,3,0,3,4,2.9853000000000014,119.31780000000005,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
